1,15,18,21,25,26,41,58,85,155,166,Act
25,28,3,6431,21.9044,9.4488,31.6898,0.0197,0.4221,59.9649,1.00E-05,1.97
19,23,2,3718,16.9126,7.3773,26.9696,0.0225,0.5608,42.267,0,15.1
20,23,2,4203,17.8625,7.6065,30.5169,0.015,0.549,55.1382,0,7.88
23,23,2,5844,20.7311,8.3054,34.9635,0.0137,0.5132,75.1696,0,6.32
25,29,3,6340,20.5848,9.0484,30.1199,0.0197,0.5228,59.836,0,0.57
50,44,6,26631,40.0645,19.3099,52.9128,0.0145,0.3938,0,0,85.3
52,44,6,29652,43.5112,21.2347,60.9574,0.0131,0.2907,0,0,98.7
54,44,6,32339,43.9554,21.0731,63.0576,0.0134,0.3689,0,0,77.3
51,44,6,28065,41.0358,19.5025,55.155,0.0144,0.3879,0,0,76
53,44,6,31138,44.4922,21.4093,63.6528,0.0131,0.2859,167.6715,0,89.3
50,42,6,26631,40.2198,19.4204,52.9128,0.0145,0.3938,151.2537,1.00E-05,215
52,42,6,29441,42.1638,20.8157,60.5477,0.0131,0.3807,160.9628,1.00E-05,194
54,42,6,32339,44.1113,21.1842,63.0576,0.0134,0.3689,166.1712,1.00E-05,119
51,42,6,28065,41.1913,19.6123,55.155,0.0144,0.3879,160.5712,1.00E-05,224
53,42,6,30921,43.1371,20.9982,63.2435,0.0131,0.3752,169.4121,1.00E-05,51
49,44,6,26154,40.3461,19.5103,52.3583,-0.0926,0.3889,0,0,74.7
51,44,6,28946,42.2902,20.9073,59.2032,-0.0924,0.3761,0,0,70.8
53,44,6,32043,45.7587,21.7923,62.0955,-0.0923,0.2767,0,0,65.7
50,44,6,27778,42.8151,20.2056,56.0947,-0.0926,0.2929,0,0,91.2
52,44,6,30628,44.7768,21.6152,63.7009,-0.0924,0.282,0,0,79.5
49,42,6,26347,41.992,20.1351,52.7685,-0.0926,0.2979,0,1.00E-05,23.1
51,42,6,29151,43.9526,21.5567,59.6158,-0.0924,0.2867,144.1369,1.00E-05,9.7
53,42,6,31826,44.394,21.3859,61.6891,-0.0923,0.3646,0,1.00E-05,5
50,42,6,27778,42.972,20.3174,56.0947,-0.0926,0.2929,0,1.00E-05,24.6
52,42,6,30628,44.9339,21.729,63.7009,-0.0924,0.282,155.327,1.00E-05,11.2
50,44,6,27310,41.5513,19.8188,52.6684,0.0154,0.302,0,0,163
52,42,6,30180,43.6681,21.349,60.7205,0.0131,0.2905,165.0717,0,72.4
54,44,6,33138,45.4739,21.5878,63.2271,0.0134,0.2802,0,0,138
51,44,6,28774,42.5309,20.0033,55.2096,0.0144,0.2968,0,0,135
53,38,5,14532,41.7005,19.0805,71.9464,-0.0273,0.2972,172.2191,1.00E-05,62.5
50,42,6,27310,41.708,19.9311,52.6684,0.0154,0.302,155.0332,1.00E-05,227
52,42,6,30180,43.6681,21.349,52.6684,0.0154,0.302,155.0332,1.00E-05,201
54,42,6,33138,45.631,21.7005,63.2271,0.0134,0.2802,168.6119,1.00E-05,200
51,42,6,28774,42.6877,20.1148,55.2096,0.0144,0.2968,163.5601,1.00E-05,209
53,42,6,31690,44.6493,21.5228,63.7099,0.0131,0.2857,172.6594,1.00E-05,233
50,44,6,30063,43.6826,19.9094,58.2443,0.0146,0.3266,0,0,76.4
52,44,6,33089,45.6327,21.2642,65.817,0.0131,0.3175,0,0,72.3
54,44,6,36203,47.586,21.6601,68.2693,0.0134,0.3092,0,0,62.7
51,44,6,31609,44.6572,20.1138,59.9489,0.0144,0.3225,0,0,73.4
53,44,6,34681,46.609,21.4609,67.9832,0.0131,0.3137,0,0,66.3
38,32,4,15978,34.4404,16.1422,46.2971,0.0145,0.3474,138.1277,0,22.1
40,32,4,18092,36.4185,17.593,54.8877,0.0131,0.3322,0,0,23.4
42,28,3,16593,38.557,16.9736,60.1177,0.0134,0.0763,148.5949,0,28.5
39,32,4,17052,35.4292,16.3149,47.8059,0.0144,0.3405,146.421,0,24.3
41,32,4,19212,37.4083,17.752,56.7574,0.0131,0.326,0,0,31.8
38,30,4,15978,34.5985,16.2571,46.2971,0.0145,0.3474,138.0552,1.00E-05,153
40,30,4,18092,36.5768,17.7104,54.8877,0.0131,0.3322,148.8172,1.00E-05,150
42,28,3,16593,38.557,16.9736,63.8453,0.0134,0.0917,147.3543,1.00E-05,146
39,30,4,17052,35.5874,16.4287,47.8059,0.0144,0.3405,145.7213,1.00E-05,106
41,30,4,19212,37.5667,17.8683,56.7574,0.0131,0.326,156.0977,1.00E-05,102
50,44,6,30623,43.6826,19.9094,57.5955,0.0154,0.3265,0,0,33.8
52,42,6,33916,47.3209,21.872,71.056,-0.0458,0.2453,139.4072,0,35
54,44,6,36875,47.586,21.6601,68.0354,0.0134,0.3091,0,0,37.1
51,42,6,32197,44.8133,20.2207,64.8442,-0.00695,0.3255,140.4487,0,35.6
53,42,6,35542,48.3042,22.0612,73.3607,-0.0458,0.242,148.1313,0,36.8
50,42,6,30822,45.356,20.4947,58.0107,0.0154,0.2442,137.9873,1.00E-05,180
52,42,6,33916,47.3209,21.872,65.9998,0.0131,0.2366,146.3535,1.00E-05,183
54,42,6,36875,47.7423,21.7683,68.0354,0.0134,0.3091,150.1822,1.00E-05,190
51,42,6,32402,46.3382,20.6921,60.0129,0.0144,0.2408,146.9155,1.00E-05,203
53,42,6,35542,48.3042,22.0612,68.4584,0.0131,0.2334,154.9168,1.00E-05,205
31,20,2,10641,27.5423,12.8447,45.5245,0.0154,0.4692,104.1125,1.00E-05,128.1
35,20,2,14029,31.4458,15.6574,50.9524,0.0131,0.4337,122.0624,1.00E-05,114
39,20,2,17849,35.3657,16.369,56.1843,0.0134,0.4041,0,0,93.6
33,20,2,12325,29.4916,13.2431,46.4481,0.0144,0.4528,119.2611,1.00E-05,123.8
37,20,2,15937,33.404,16.0029,55.438,0.0131,0.4196,137.2389,1.00E-05,117.4
31,20,2,10641,27.5423,12.8447,45.5245,-0.0921,0.4692,0,0,34.2
35,20,2,14029,31.4458,15.6574,50.9524,-0.0919,0.4337,0,0,28.8
39,20,2,17849,35.3657,16.369,56.1843,-0.0917,0.4041,0,0,23.1
33,20,2,12325,29.4916,13.2431,46.4481,-0.092,0.4528,0,0,36.9
37,20,2,15937,33.404,16.0029,55.438,-0.0918,0.4196,0,0,29.1
31,20,2,13230,28.799,13.2389,46.1643,0.0154,0.5148,0,0,2.13
35,20,2,17378,32.7084,16.0347,51.6102,0.0131,0.4789,0,0,2.07
39,20,2,22054,36.6328,16.7588,56.8564,0.0134,0.4486,0,0,1.73
33,20,2,15282,30.7516,13.6414,47.1024,0.0144,0.4983,0,0,3
37,20,2,19702,34.6689,16.3873,56.099,0.0131,0.4646,0,0,2
28,19,2,8768,26.1206,12.2825,42.0767,0.0154,0.4928,97.8335,0,69.9
32,19,2,11854,30.0571,15.1893,49.8334,0.0131,0.4537,116.8852,0,74
36,19,2,15372,34.0055,15.8273,54.0792,0.0134,0.4215,122.8092,0,95.2
30,19,2,10295,28.0871,12.652,43.8419,0.0144,0.4747,113.373,0,90.3
34,19,2,13605,32.03,15.4939,54.1471,0.0131,0.4384,132.8234,0,69.9
28,20,2,8768,26.1206,12.2825,42.0767,0.0154,0.4928,91.687,0,78
32,20,2,11854,30.0571,15.1893,49.8334,0.0131,0.4537,111.4547,0,61
36,20,2,15372,34.0055,15.8273,54.0792,0.0134,0.4215,115.6141,0,46
30,20,2,10295,28.0871,12.652,43.8419,0.0144,0.4747,106.7653,0,82
34,20,2,13605,32.03,15.4939,54.1471,0.0131,0.4384,125.4312,0,74
27,19,2,8116,25.1389,11.5811,40.1579,0.0154,0.5044,93.0508,0,5.61
31,19,2,11092,29.0717,14.4485,47.8712,0.0131,0.4635,108.8899,0,15.6
35,19,2,14500,33.0174,15.1176,52.0565,0.0134,0.4299,0,0,8.8
29,19,2,9586,27.1034,11.9659,41.8792,0.0144,0.4854,107.3382,0,5.56
33,19,2,12786,31.0432,14.7697,52.1704,0.0131,0.4475,125.5624,0,8.25
27,20,2,8116,25.1389,11.5811,40.1579,0.0154,0.5044,92.7638,0,108
31,20,2,11092,29.0717,14.4485,47.8712,0.0131,0.4635,110.9714,0,89.2
35,20,2,14500,33.0174,15.1176,52.0565,0.0134,0.4299,116.5733,0,44.7
29,20,2,9586,27.1034,11.9659,41.8792,0.0144,0.4854,106.5456,0,109
33,20,2,12786,31.0432,14.7697,52.1704,0.0131,0.4475,126.1353,0,108
27,20,2,10101,26.4055,11.9709,40.7814,0.0154,0.5498,0,0,25.8
31,20,2,13749,30.343,14.8168,48.5102,0.0131,0.509,0,0,94.6
35,20,2,17925,34.2921,15.5029,52.7164,0.0134,0.475,0,0,17.7
29,20,2,11895,28.3725,12.3614,42.518,0.0144,0.531,0,0,79.9
33,20,2,15815,32.3163,15.1477,52.8145,0.0131,0.4929,0,0,21.5
28,19,2,8747,26.1207,10.8391,41.8278,-0.0926,0.496,92.9143,0,0.19
32,19,2,11829,30.0571,13.5339,47.5746,-0.0924,0.4565,110.0355,0,0.11
30,19,2,10272,28.0871,11.2731,43.598,-0.0925,0.4777,108.1132,0,0.28
34,19,2,13578,32.03,13.9196,51.9256,-0.0923,0.4409,125.8544,0,0.17
28,19,2,10767,27.2607,11.1583,42.2984,0.0151,0.5467,0,0,1.64
32,19,2,14529,31.201,13.8347,49.1727,0.0131,0.5063,0,0,2.28
36,19,2,18819,35.1523,14.6332,50.9579,0.0134,0.4727,0,0,5.64
30,19,2,12620,29.2293,11.5958,43.4761,0.0144,0.5281,0,0,3.24
34,19,2,16654,33.1755,14.2267,52.9341,0.0131,0.4904,0,0,3
22,18,2,1998,18.6455,6.5746,34.1087,-0.0291,0.6379,95.8321,0,17.2
24,18,2,2390,20.5281,7.6438,40.2015,-0.0321,0.6116,108.6157,0,12.9
26,18,2,2798,22.4236,8.1379,41.9737,-0.0314,0.5882,112.5605,1.00E-05,41.1
23,18,2,2208,19.5851,6.8242,35.7072,-0.0292,0.626,104.8745,0,5.2
20,18,2,1998,19.19,6.8787,31.9295,-0.0284,0.6225,76.141,0,4.6
20,18,2,1998,19.5474,7.0806,31.9295,-0.0285,0.6445,73.6495,0,2.4
22,18,2,1998,18.6455,6.5746,34.1087,-0.0291,0.6379,92.4454,0,1.51
24,18,2,2390,20.5281,7.6438,40.2015,-0.0321,0.6116,107.1594,0,1.03
26,18,2,2798,22.4236,8.1379,41.9737,-0.0314,0.5882,112.5489,0,0.87
23,18,2,2208,19.5851,6.8242,35.7072,-0.0292,0.626,101.8873,0,0.71
20,18,2,1724,18.0169,5.4648,31.3977,-0.027,0.6562,74.7855,0,0.5
20,18,2,1998,19.5474,7.0806,31.9295,-0.0285,0.6445,73.7162,0,0.36
23,18,2,2157,19.5851,6.8242,36.4916,0.0143,0.6305,97.0291,0,2.64
25,18,2,2569,21.4744,7.8907,42.5791,0.0128,0.6048,106.6203,0,2.23
27,18,2,2997,23.3755,8.3853,44.3948,0.0132,0.5819,114.1782,1.00E-05,0.47
21,18,2,1871,18.9375,5.7111,33.7342,0.0154,0.6482,77.6667,0,1.29
21,18,2,2157,20.4903,7.3292,34.2593,0.0146,0.637,75.8882,0,0.71
23,18,2,1871,18.403,5.4548,35.9889,0.0146,0.6676,95.0206,0,0.12
25,18,2,2241,20.2521,6.3583,42.08,0.0128,0.6404,107.7966,0,0.09
27,18,2,2997,23.3755,8.3853,44.3948,0.0132,0.5819,114.918,1.00E-05,0.05
21,18,2,1871,18.9375,5.7111,33.7342,0.0154,0.6482,76.6379,0,0.03
21,18,2,1871,19.2885,5.8816,33.7342,0.0153,0.6713,75.1388,0,0.02
22,18,2,1998,18.6455,6.5746,33.0377,0.0144,0.6271,88.7817,0,6.8
22,18,2,1998,18.6455,6.5746,33.0377,0.0144,0.6271,82.0968,0,10.2
22,18,2,1998,18.6455,6.5746,33.0377,0.0144,0.6271,88.7817,0,6.1
20,18,2,1998,19.19,6.8787,30.8683,0.0147,0.6121,69.9818,1.00E-05,7.4
20,18,2,1998,19.5474,7.0806,30.8683,0.0146,0.6334,67.5334,0,7.72
23,18,2,2208,19.5851,6.8242,34.6346,0.0142,0.6156,99.3085,0,8.37
22,18,2,2208,20.0373,7.0751,34.4297,0.0144,0.62,82.7504,0,1.85
22,20,2,6864,22.4453,10.1826,33.9568,0.0154,0.5581,85.4676,0,64.4
24,20,2,8310,24.4034,11.5737,40.0721,0.0131,0.5363,99.5743,1.00E-05,46.4
26,20,2,9868,26.3662,11.9433,41.8295,0.0134,0.5168,104.0712,0,43.3
20,20,2,6240,23.0126,10.581,31.7926,0.019,0.5321,68.5364,1.00E-05,40.2
23,20,2,7586,23.4237,10.3809,35.554,0.0144,0.5482,95.7075,0,48.8
22,20,2,7262,23.8938,10.7065,35.3557,0.0159,0.5507,76.683,0,30.7
25,18,2,2537,21.4744,7.5992,40.7283,0.0143,0.6074,0,0,5.96
27,18,2,2993,23.3755,8.6894,44.8473,0.0128,0.5835,0,0,3.57
29,18,2,3465,25.2867,9.1809,46.0615,0.0132,0.5621,0,1.00E-05,1.41
23,18,2,2227,20.7913,6.4121,37.8781,0.0151,0.6248,0,0,0.03
26,18,2,2782,22.4236,7.848,42.3764,0.0142,0.5966,0,0,8.24
25,18,2,2449,21.6305,6.6141,41.564,0.0151,0.6357,0,0,1.52
25,18,2,2227,20.2521,6.1469,40.2365,0.0146,0.6428,110.4439,0,1.62
27,18,2,2637,22.1167,7.0799,44.3653,0.0128,0.6175,123.1728,0,1.1
29,18,2,3063,23.9945,7.579,45.5972,0.0132,0.5949,130.3093,0,0.56
23,18,2,2227,20.7913,6.4121,37.8781,0.0151,0.6248,89.8392,0,0.68
26,18,2,2449,21.1826,6.3943,41.8911,0.0143,0.6314,118.8821,0,1.78
25,18,2,2449,21.6305,6.6141,41.564,0.0151,0.6357,101.5101,0,0.09
25,20,2,7318,24.1191,10.8635,41.0545,0.0154,0.4965,108.9789,0,12
27,20,2,8676,26.0814,12.2543,45.1669,0.0131,0.4759,122.4,0,8.95
29,20,2,10122,28.0477,12.6244,46.3566,0.0134,0.4575,127.8675,0,6.29
23,20,2,6796,24.6877,11.2622,38.7391,0.0154,0.4719,91.5347,0,3.08
26,20,2,8002,25.0997,11.0614,42.6961,0.0144,0.4872,116.4465,0,17.4
25,20,2,7732,25.5708,11.3874,42.3979,0.0154,0.4895,101.3702,0,7.31
23,20,2,6126,25.5708,11.3874,42.3979,0.0154,0.4895,101.3702,0,15.9
25,20,2,7364,24.1191,11.3691,42.9201,0.0131,0.4943,108.5954,0,14.3
27,20,2,8690,26.0814,11.7434,44.7111,0.0134,0.4745,113.9372,0,8.6
21,20,2,5640,22.7289,10.3813,34.6206,0.0189,0.49,77.8865,0,30.3
21,20,2,5640,23.1007,10.6432,34.6206,0.0188,0.5107,76.2025,0,27.9
33,20,2,12213,29.4916,14.2327,48.6716,0.0151,0.4497,0,1.00E-05,122.3
37,20,2,16006,34.994,17.7161,54.6597,0.0131,0.3228,0,1.00E-05,85
41,20,2,19877,37.3307,17.7745,59.5565,0.0134,0.3895,0,1.00E-05,41.6
35,20,2,14015,31.4458,14.6053,49.6896,0.0144,0.4346,142.1933,0,100.8
39,20,2,18044,36.9727,18.0047,59.1694,0.0131,0.3112,0,0,63.7
33,20,2,12213,29.4916,14.2327,48.6716,0.0151,0.4497,0,0,36.2
37,20,2,15829,33.404,17.1157,54.2235,0.0131,0.4169,0,0,31.6
41,20,2,19877,37.3307,17.7745,59.5565,0.0134,0.3895,0,0,14.1
35,20,2,14015,31.4458,14.6053,49.6896,0.0144,0.4346,143.2333,0,32
39,20,2,18044,36.9727,18.0047,59.1694,0.0131,0.3112,0,0,24.8
30,20,2,9920,26.5696,12.1655,44.6209,0.0154,0.4797,0,0,31.7
34,20,2,13198,30.4682,14.9407,49.9579,0.0131,0.4426,0,0,26
38,20,2,16908,34.3844,15.678,55.1167,0.0134,0.4118,129.5854,0,21.1
32,20,2,11547,28.5163,12.5763,45.4806,0.0144,0.4625,0,0,50.3
36,20,2,15049,32.4244,15.2999,54.4186,0.0131,0.428,0,0,32
22,20,2,5507,21.1854,9.7895,33.369,0.0154,0.5128,70.1786,0,21.9
24,20,2,6681,23.1398,11.1918,39.481,0.0131,0.4908,78.0782,0,4.2
26,20,2,7943,25.0997,11.5533,41.2179,0.0134,0.4712,88.1723,0,3.4
23,20,2,6096,22.1619,9.9849,34.9577,0.0144,0.5028,83.0448,0,4.6
22,20,2,5853,22.6311,10.3126,34.7749,0.0159,0.5053,64.8695,0,7.6
20,20,2,5039,21.7516,10.191,31.2309,0.019,0.4865,53.8575,0,4.1
20,20,2,5039,22.1228,10.4564,31.2309,0.0189,0.507,52.5247,0,4.3
23,20,2,6159,22.1619,9.9849,35.554,0.0154,0.5127,83.6838,0,18.6
25,20,2,7401,24.1191,11.3691,42.7813,0.0131,0.4907,86.4924,0,8
27,20,2,8731,26.0814,11.7434,44.5754,0.0134,0.4711,105.1507,0,4.4
24,20,2,6783,23.1398,10.1856,37.2665,0.0144,0.5027,95.845,0,30.3
26,20,2,8071,25.0997,11.5533,45.1269,0.0131,0.4815,107.7271,0,11.9
21,20,2,5673,22.7289,10.3813,34.9671,0.0156,0.4864,67.4692,0,1.8
22,20,2,5916,22.4453,10.1826,35.8413,0.0154,0.4988,66.9631,0,28.2
24,20,2,7140,24.4034,11.5737,35.8413,0.0154,0.4988,66.9631,0,8
26,20,2,8452,26.3662,11.9433,43.6179,0.0134,0.4594,87.6958,0,6.7
23,20,2,6531,23.4237,10.3809,37.2985,0.0144,0.4893,79.4996,0,12.9
25,20,2,7801,25.3843,11.7554,44.4808,0.0131,0.4693,92.1018,0,7.5
20,20,2,5430,23.0126,10.581,32.7359,0.0189,0.4739,51.7503,0,5.6
